1.00E-14,1.00055225669121
4.07023882513944E-11,1.00055225669121
4.67546030022953E-11,1.00055225669121
5.37067478301442E-11,1.00228272479814
6.16926372436331E-11,1.00228272479814
7.0865983211486E-11,1.00228272479814
8.14033538021411E-11,1.00228272479814
9.35075717564098E-11,1.00228272479814
1.07411618408653E-10,1.00228272479814
1.23383118098938E-10,1.00228272479814
1.41729489391905E-10,1.00228272479814
1.62803862252716E-10,1.00228272479814
1.87011875073581E-10,1.00228272479814
2.14819482379653E-10,1.00228272479814
2.46761923496595E-10,1.00228272479814
2.83454024808259E-10,1.00228272479814
3.25602033901756E-10,1.00228272479814
3.74017213382929E-10,1.00228272479814
4.2963145601523E-10,1.00228272479814
4.93515221741372E-10,1.00228272479814
5.66898141838574E-10,1.00228272479814
6.51192686795069E-10,1.00228272479814
7.48021353465877E-10,1.00228272479814
8.59247894804769E-10,1.00228272479814
9.8701319328059E-10,1.00228272479814
1.13377646846757E-09,1.00228272479814
1.30236261197106E-09,1.00228272479814
1.49601656078875E-09,1.00228272479814
1.71846575568306E-09,1.00228272479814
1.97399188675983E-09,1.00228272479814
2.26751330720862E-09,1.00228272479814
2.60467970149956E-09,1.00228272479814
2.9919808302054E-09,1.00228272479814
3.43687144456297E-09,1.00228272479814
3.94791477512286E-09,1.00228272479814
4.53494735634938E-09,1.00228272479814
5.20926835970519E-09,1.00228272479814
5.98385707949438E-09,1.00228272479814
6.87362275761917E-09,1.00228272479814
7.89569155586389E-09,1.00228272479814
9.06973619933341E-09,1.00228272479814
1.04183546360048E-08,1.00228272479814
1.19675050008114E-08,1.00228272479814
1.37470052564239E-08,1.00228272479814
1.57911071277876E-08,1.00228272479814
1.81391553774767E-08,1.00228272479814
2.0836345111563E-08,1.00228272479814
2.3934591692579E-08,1.00228272479814
2.74935300036168E-08,1.00228272479814
3.15816622973412E-08,1.00228272479814
3.62776767236544E-08,1.00228272479814
4.16719619149614E-08,1.00228272479814
4.78683467816918E-08,1.00228272479814
5.49860990055673E-08,1.00228272479814
6.31622206975077E-08,1.00228272479814
7.25540854068725E-08,1.00228272479814
8.3342467239051E-08,1.00228272479814
9.57350203856934E-08,1.00228272479814
1.09970276041393E-07,1.00228272479814
1.26322233639251E-07,1.00228272479814
1.45105634777195E-07,1.00228272479814
1.66682021347272E-07,1.00141749074468
1.91466694474491E-07,0.991467299129789
2.19936708210481E-07,0.97199953292675
2.49738306095307E-07,0.945826202809331
2.71219656968974E-07,0.919591070259521
2.96989272872409E-07,0.891640920210872
3.22003093279105E-07,0.856490786788718
3.37231554200817E-07,0.815392169248969
3.49123694194359E-07,0.776889253869626
3.50470663724117E-07,0.742279891730889
3.58662318221006E-07,0.630232081806731
3.61435198840657E-07,0.662764882217143
3.6352891870236E-07,0.699667114597571
3.69883130660273E-07,0.589195266699373
3.69883130660273E-07,0.455108709384727
3.69883130660273E-07,0.423960283459864
3.69883130660273E-07,0.392811857535002
3.71596265592328E-07,0.552707110615963
3.72025787655654E-07,0.334538344033905
3.73317335007065E-07,0.158160382234371
3.74180856622868E-07,0.519482122962776
3.74180856622868E-07,0.359673393287162
3.77281200178273E-07,0.486479624066195
3.79779960522844E-07,0.121598063232092
3.80281695030903E-07,0.271332996428038
3.80281695030903E-07,0.240184570503176
3.80281695030903E-07,0.209036144578313
3.82926696472155E-07,0.182040842110099
3.84404082856568E-07,0.306634545809549
4.04759860463481E-07,0.085143280462173
4.50146840608063E-07,0.076914904613688
4.66020827426549E-07,0.06782994705227
5.29167018064398E-07,0.069993032185941
6.05514994361643E-07,0.087730330282043
6.61226072048703E-07,0.121968877826436
6.99388440245191E-07,0.162016854015545
7.22857764169782E-07,0.196576774208368
7.57043805991668E-07,0.227725200133231
8.25560320856282E-07,0.246933396120229
8.89937631950487E-07,0.203455384933442
8.89937631950487E-07,0.244337693959824
9.21320409667587E-07,0.168197097254605
1.04271277162876E-06,0.181299212921412
1.10516996451693E-06,0.22746562991719
1.12991316031393E-06,0.266401162323268
1.18107385011037E-06,0.309879173510056
1.20171813229936E-06,0.350242342104357
1.27987715532758E-06,0.390404933713535
1.30293243290381E-06,0.432958717615936
1.39644596449032E-06,0.38710131278211
1.41267147352134E-06,0.342974376055222
1.50013306598001E-06,0.290541192415037
1.54498133168867E-06,0.249853561050685
1.6606562208415E-06,0.291925566900586
1.6606562208415E-06,0.259911906922255
1.66920444404646E-06,0.336917737680943
1.70821925328899E-06,0.396042064667951
1.7192176336553E-06,0.472759484075482
1.73919347371679E-06,0.443687619878944
1.73919347371679E-06,0.535056335925207
1.79533194004606E-06,0.499689893989686
1.8214449812414E-06,0.561013357529259
1.8214449812414E-06,0.664841443945467
1.83552688846069E-06,0.600814123988806
1.88023839858991E-06,0.635639794640909
1.91740569690984E-06,0.696278281221486
1.9297509255042E-06,0.734925402276408
1.96222178745663E-06,0.766650650903583
2.01518609690212E-06,0.822854812960134
2.14118710239062E-06,0.853678776114946
2.29486350392572E-06,0.639749656394884
2.29486350392572E-06,0.8309663822114
2.30150074220256E-06,0.794302089195677
2.32152785718732E-06,0.758286721720055
2.32152785718732E-06,0.727138295795192
2.32152785718732E-06,0.854327701655047
2.34850202745269E-06,0.692875027277844
2.34850202745269E-06,0.661726601352981
2.37578961453073E-06,0.564906910769867
2.39415725630357E-06,0.603409826149211
2.40339426005701E-06,0.537132897653531
2.40339426005701E-06,0.505984471728669
2.46770101565845E-06,0.3963716776407
2.48814760132725E-06,0.429497781402062
2.51705775066523E-06,0.469298547861609
2.52537932147468E-06,0.265474125837409
2.52871564798801E-06,0.205921301985827
2.54630381123867E-06,0.329995865253196
2.54630381123867E-06,0.298847439328333
2.56740167466902E-06,0.362998364149776
2.57588968604913E-06,0.234993166182365
2.72905608285911E-06,0.532460633764802
2.72905608285911E-06,0.501312207839939
2.72905608285911E-06,0.405271227904947
2.76076538292841E-06,0.465837611647735
2.76076538292841E-06,0.436419653829809
2.76076538292841E-06,0.374122801980084
2.76076538292841E-06,0.331293716333399
2.7749764149371E-06,0.572549811575505
2.79284311797316E-06,0.649267230983036
2.79284311797316E-06,0.618118805058174
